Position,Track Name,Artist,Streams,URL,Date,Region
56,Ruleta Rusa,Kevin Roldan,3302,https://open.spotify.com/track/77KHmKnBmVGTjRCeMVXpWH,2017-01-05,ec
57,Manicomio,Cosculluela,3296,https://open.spotify.com/track/3n58u3LOFw8mITLvfPvQBz,2017-01-05,ec
58,Deja Que Te Bese,Alejandro Sanz,3273,https://open.spotify.com/track/0s6yB0ZFl1LvYHAnGhXFga,2017-01-05,ec
59,Thinking Out Loud,Ed Sheeran,3258,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg,2017-01-05,ec
60,Faded,Alan Walker,3235,https://open.spotify.com/track/7gHs73wELdeycvS48JfIos,2017-01-05,ec
61,Me Rehúso,Danny Ocean,3228,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl,2017-01-05,ec
62,Ride,Twenty One Pilots,3180,https://open.spotify.com/track/2Z8WuEywRWYTKe1NybPQEW,2017-01-05,ec
63,No Quiere Enamorarse (Remix) [feat. Daddy Yankee],Ozuna,3119,https://open.spotify.com/track/4vlbjBSMqycZk6t4HVRpnC,2017-01-05,ec
64,Stressed Out,Twenty One Pilots,3084,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn,2017-01-05,ec
65,Hymn For The Weekend - Seeb Remix,Coldplay,3078,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,2017-01-05,ec
66,Ya Me Enteré,Reik,3040,https://open.spotify.com/track/0lPXFrKyl8HkdQ2E6NmNja,2017-01-05,ec
67,Una y otra vez,Manuel Medrano,2980,https://open.spotify.com/track/0bK3jxkbq5cDKWr68KtO8G,2017-01-05,ec
68,Por Fin Te Encontré,Cali Y El Dandee,2970,https://open.spotify.com/track/3GpvoKKWZyTwgbLEM9RmWM,2017-01-05,ec
69,Hasta Que Se Seque el Malecón - Remix,Jacob Forever,2964,https://open.spotify.com/track/6sMPwcpYtxm1mlgYbp1B0t,2017-01-05,ec
70,Call On Me - Ryan Riback Extended Remix,Starley,2960,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde,2017-01-05,ec
71,"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]",Anuel Aa,2953,https://open.spotify.com/track/5q2JbCNi4FcnglgPfxcV65,2017-01-05,ec
72,Work from Home,Fifth Harmony,2923,https://open.spotify.com/track/4tCtwWceOPWzenK2HAIJSb,2017-01-05,ec
73,Enamorándonos,Cabas,2919,https://open.spotify.com/track/0aywfeIr0tmhLZJxzqOhzP,2017-01-05,ec
74,Love Yourself,Justin Bieber,2910,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT,2017-01-05,ec
75,Work,Rihanna,2869,https://open.spotify.com/track/14WWzenpaEgQZlqPq2nk4v,2017-01-05,ec
76,Bajo el agua,Manuel Medrano,2825,https://open.spotify.com/track/5QSYWruQQ7kBCHScI4xJ9g,2017-01-05,ec
77,Encantadora - Remix,Yandel,2811,https://open.spotify.com/track/0EpFfFZpCuqYFzHvxOtrZS,2017-01-05,ec
78,El Chisme,Reykon,2804,https://open.spotify.com/track/4VXejnj5WgM6H72ct2fSgQ,2017-01-05,ec
79,Quisiera,CNCO,2799,https://open.spotify.com/track/4iPV0gcc8keTFl6qxqP73M,2017-01-05,ec
80,Light It Up (feat. Nyla & Fuse ODG) - Remix,Major Lazer,2788,https://open.spotify.com/track/0L7loeTIg6akW84aEQZpCT,2017-01-05,ec
81,Say You Won't Let Go,James Arthur,2778,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2017-01-05,ec
82,Hear Me Now,Alok,2748,https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON,2017-01-05,ec
83,All We Know,The Chainsmokers,2677,https://open.spotify.com/track/2rizacJSyD9S1IQUxUxnsK,2017-01-05,ec
84,"La Ocasion (feat. Arcangel, Ozuna & Anuel Aa)",De La Ghetto,2650,https://open.spotify.com/track/498YWgZPJWIA4lphXtCNma,2017-01-05,ec
85,Que Raro,Feid,2646,https://open.spotify.com/track/3kg9JvQe6QJFKUQCN1oIQz,2017-01-05,ec
86,Corazon De Seda (feat. Ozuna),Klasico,2595,https://open.spotify.com/track/0uRHot8ml8U8cYVwwzMwNT,2017-01-05,ec
87,Starving,Hailee Steinfeld,2571,https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe,2017-01-05,ec
88,Mi Tesoro (feat. Nicky Jam),Zion & Lennox,2567,https://open.spotify.com/track/5HABnFSYvl6mTmg8nSdzHa,2017-01-05,ec
89,Shed a Light,Robin Schulz,2541,https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY,2017-01-05,ec
90,Perfect Strangers,Jonas Blue,2515,https://open.spotify.com/track/1CUVN2kn7mW5FjkqXTR2W1,2017-01-05,ec
91,Quiero Que Vuelvas,Alejandro Fernandez,2506,https://open.spotify.com/track/2Zw7rSucHm0MIph9gmNiSn,2017-01-05,ec
92,By Your Side,Jonas Blue,2505,https://open.spotify.com/track/1D3ODoXHBLpdxolZRHWV1j,2017-01-05,ec
93,Black Beatles,Rae Sremmurd,2500,https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo,2017-01-05,ec
94,Mercy,Shawn Mendes,2475,https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a,2017-01-05,ec
95,Too Good,Drake,2455,https://open.spotify.com/track/11KJSRSgaDxqydKYiD2Jew,2017-01-05,ec
96,The Greatest,Sia,2395,https://open.spotify.com/track/6bLopGnirdrilrpdVB6Um1,2017-01-05,ec
97,Traicionera - Remix,Sebastian Yatra,2395,https://open.spotify.com/track/2webQDZmtGioeu3zUUi9We,2017-01-05,ec
98,Fake Love,Drake,2389,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd,2017-01-05,ec
99,Me Ama Me Odia,Ozuna,2369,https://open.spotify.com/track/6041gM9Th1ViQcnzkIxnuv,2017-01-05,ec
100,El Perdedor - The Remix,Maluma,2328,https://open.spotify.com/track/4QsPTKvdpgkA7mBAvclZTa,2017-01-05,ec
101,Para Enamorarte,CNCO,2304,https://open.spotify.com/track/3B21fRFqPLmTd9zAlK0I8A,2017-01-05,ec
102,Alone,Alan Walker,2282,https://open.spotify.com/track/0JiVRyTJcJnmlwCZ854K4p,2017-01-05,ec
103,Middle,DJ Snake,2266,https://open.spotify.com/track/4OZEu0Vwq0RB2LAq14v99n,2017-01-05,ec
104,Quiero Que Sepas,Juan Magán,2260,https://open.spotify.com/track/0fm7fJ4aZv6Wx0klIcyXPz,2017-01-05,ec
105,Me llamas,Piso 21,2245,https://open.spotify.com/track/3jpqMaJREkmVDYlRvW1qWC,2017-01-05,ec
106,De Pies a Cabeza,Maná,2242,https://open.spotify.com/track/2CkHE54EH44Qj945ynQRw7,2017-01-05,ec
107,Tu No Vive Asi (feat. Mambo Kingz & DJ Luian),Arcangel,2237,https://open.spotify.com/track/6NSMQFKgjpQb0KkjMDYIK0,2017-01-05,ec
108,Sorry,Justin Bieber,2237,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ,2017-01-05,ec
109,Dueles,Jesse & Joy,2236,https://open.spotify.com/track/1iRvhKiXRElIH2Uf4gd95P,2017-01-05,ec
110,The Scientist,Coldplay,2208,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-01-05,ec
111,Te Busco (feat. Nicky Jam),Cosculluela,2199,https://open.spotify.com/track/6wHm04cn5HxK6pE2ITEdUS,2017-01-05,ec
112,Lean On (feat. MØ & DJ Snake),Major Lazer,2198,https://open.spotify.com/track/4WjH9Bzt3kx7z8kl0awxh4,2017-01-05,ec
113,Hello,Karol G,2186,https://open.spotify.com/track/1PGENMzwUy16wlpZiuLS65,2017-01-05,ec
114,Nunca Me Olvides,Yandel,2182,https://open.spotify.com/track/27ebni0DfbT5Owz6W42HP8,2017-01-05,ec
115,Encantadora,Yandel,2144,https://open.spotify.com/track/7LABrQFfRYcZUqUwng0Heb,2017-01-05,ec
116,The Mack,Nevada,2125,https://open.spotify.com/track/7aV2mflaASUmGhCErm7kBO,2017-01-05,ec
117,I Would Like,Zara Larsson,2103,https://open.spotify.com/track/4Q4jmPHwu0wrJvqrld0FQ6,2017-01-05,ec
118,This Girl (Kungs Vs. Cookin' On 3 Burners) - Kungs Vs. Cookin' On 3 Burners,Kungs,2091,https://open.spotify.com/track/0tICYNayWWhH9GPeFrfjfD,2017-01-05,ec
119,El Perdedor,Maluma,2080,https://open.spotify.com/track/1iEwyiSLAunPR6uouANE0O,2017-01-05,ec
120,Ginza,J Balvin,2079,https://open.spotify.com/track/5N8nNuTmIzkZOfcxXlygUw,2017-01-05,ec
121,Sugar,Maroon 5,2045,https://open.spotify.com/track/494OU6M7NOf4ICYb4zWCf5,2017-01-05,ec
122,Sin Contrato,Maluma,2040,https://open.spotify.com/track/09S64DUkxIX9EwIaULu6yN,2017-01-05,ec
123,Amor y dolor,Carlos Baute,2008,https://open.spotify.com/track/4efQTJSX6Jca1hHZNi74Zd,2017-01-05,ec
124,Ando buscando,Carlos Baute,2002,https://open.spotify.com/track/7BwJtE8KSbCQKOCTIAY3jX,2017-01-05,ec
125,Si Ella Quisiera,Justin Quiles,1966,https://open.spotify.com/track/7cIkMEpDhT7Vpw1FHOQqKC,2017-01-05,ec
126,Si Me Dices Que Si (feat. Nicky Jam),Cosculluela,1960,https://open.spotify.com/track/3noN1TxpjbjjmKqssghvg8,2017-01-05,ec
127,Se Acabó,Sanluis,1959,https://open.spotify.com/track/7BHNaG7YZHjGbAAqIHQzNf,2017-01-05,ec
